amd,rcm,padding,matrix_name,partial_gauss,_step,n,rank,_runtime,max_mode_size,z,tile_size,_timestamp,run_id,run_name
True,False,8,ex15,8,3.0,6867.0,17003.0,4.599567890167236,109.0,99159.0,21.0,1718213560.1774688,dbe1899o,gentle-sweep-1162
True,False,8,ex15,8,4.0,6867.0,4049.0,4.802675008773804,109.0,99159.0,63.0,1718213560.380576,dbe1899o,gentle-sweep-1162
True,False,8,ex15,8,5.0,6867.0,1457.0,4.943320989608765,109.0,99159.0,109.0,1718213560.5212219,dbe1899o,gentle-sweep-1162
True,False,8,ex15,8,6.0,6867.0,187.0,5.083942174911499,327.0,99159.0,327.0,1718213560.661843,dbe1899o,gentle-sweep-1162
True,False,8,ex15,8,7.0,6867.0,43.0,5.240163087844849,763.0,99159.0,763.0,1718213560.818064,dbe1899o,gentle-sweep-1162
True,False,8,ex15,8,8.0,6867.0,29.0,5.4276978969573975,981.0,99159.0,981.0,1718213561.0055988,dbe1899o,gentle-sweep-1162
True,False,8,ex15,8,9.0,6867.0,7.0,5.63083553314209,2289.0,99159.0,2289.0,1718213561.2087364,dbe1899o,gentle-sweep-1162
True,False,8,ex15,8,10.0,6867.0,1.0,5.8495752811431885,6867.0,99159.0,6867.0,1718213561.4274762,dbe1899o,gentle-sweep-1162
True,True,8,ex15,8,0.0,6867.0,90833.0,3.6120026111602783,109.0,99159.0,3.0,1718213543.6086156,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,1.0,6867.0,80796.0,4.22376275062561,109.0,99159.0,7.0,1718213544.2203758,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,2.0,6867.0,75389.0,4.70813775062561,109.0,99159.0,9.0,1718213544.7047508,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,3.0,6867.0,51121.0,5.083170652389526,109.0,99159.0,21.0,1718213545.0797837,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,4.0,6867.0,11621.0,5.348761081695557,109.0,99159.0,63.0,1718213545.345374,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,5.0,6867.0,3969.0,5.583176136016846,109.0,99159.0,109.0,1718213545.5797892,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,6.0,6867.0,441.0,5.770639896392822,327.0,99159.0,327.0,1718213545.767253,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,7.0,6867.0,81.0,5.973796606063843,763.0,99159.0,763.0,1718213545.9704096,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,8.0,6867.0,49.0,6.176922798156738,981.0,99159.0,981.0,1718213546.1735358,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,9.0,6867.0,9.0,6.364419460296631,2289.0,99159.0,2289.0,1718213546.3610325,jph6wv56,apricot-sweep-1161
True,True,8,ex15,8,10.0,6867.0,1.0,6.567548036575317,6867.0,99159.0,6867.0,1718213546.564161,jph6wv56,apricot-sweep-1161
True,False,8,ex15,7,0.0,6868.0,80810.0,3.816113233566284,101.0,99146.0,2.0,1718213527.4532273,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,1.0,6868.0,58649.0,4.722368001937866,101.0,99146.0,4.0,1718213528.359482,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,2.0,6868.0,20862.0,4.973493814468384,101.0,99146.0,17.0,1718213528.6106079,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,3.0,6868.0,10070.0,5.207922458648682,101.0,99146.0,34.0,1718213528.8450365,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,4.0,6868.0,3567.0,5.395422458648682,101.0,99146.0,68.0,1718213529.0325365,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,5.0,6868.0,1702.0,5.55287504196167,101.0,99146.0,101.0,1718213529.189989,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,6.0,6868.0,456.0,5.694680452346802,202.0,99146.0,202.0,1718213529.3317945,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,7.0,6868.0,125.0,5.835349082946777,404.0,99146.0,404.0,1718213529.4724631,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,8.0,6868.0,12.0,6.022858142852783,1717.0,99146.0,1717.0,1718213529.6599722,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,9.0,6868.0,4.0,6.210361480712891,3434.0,99146.0,3434.0,1718213529.8474755,uo66yc3x,easy-sweep-1160
True,False,8,ex15,7,10.0,6868.0,1.0,6.413487911224365,6868.0,99146.0,6868.0,1718213530.050602,uo66yc3x,easy-sweep-1160
True,True,8,ex15,7,0.0,6868.0,93682.0,4.379902124404907,101.0,99146.0,2.0,1718213512.6119602,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,1.0,6868.0,88467.0,5.42917013168335,101.0,99146.0,4.0,1718213513.6612282,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,2.0,6868.0,59814.0,5.6947948932647705,101.0,99146.0,17.0,1718213513.926853,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,3.0,6868.0,31778.0,5.992995500564575,101.0,99146.0,34.0,1718213514.2250535,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,4.0,6868.0,10063.0,6.242966651916504,101.0,99146.0,68.0,1718213514.4750247,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,5.0,6868.0,4624.0,6.461751461029053,101.0,99146.0,101.0,1718213514.6938095,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,6.0,6868.0,1156.0,6.649216413497925,202.0,99146.0,202.0,1718213514.8812745,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,7.0,6868.0,289.0,6.852374792098999,404.0,99146.0,404.0,1718213515.0844328,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,8.0,6868.0,16.0,7.055509567260742,1717.0,99146.0,1717.0,1718213515.2875676,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,9.0,6868.0,4.0,7.258590936660767,3434.0,99146.0,3434.0,1718213515.490649,zbnpx15j,dry-sweep-1159
True,True,8,ex15,7,10.0,6868.0,1.0,7.446090221405029,6868.0,99146.0,6868.0,1718213515.6781483,zbnpx15j,dry-sweep-1159
True,False,8,ex15,6,0.0,6869.0,1.0,2.1875250339508057,6869.0,99067.0,6869.0,1718213499.202298,jk6ua48y,wild-sweep-1158
True,True,8,ex15,6,0.0,6869.0,1.0,2.2515318393707275,6869.0,99067.0,6869.0,1718213489.0236588,3wik6b9z,morning-sweep-1157
True,False,8,ex15,5,0.0,6870.0,80667.0,3.7570459842681885,229.0,98982.0,2.0,1718213475.098783,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,1.0,6870.0,62286.0,4.960173606872559,229.0,98982.0,3.0,1718213476.3019106,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,2.0,6870.0,51213.0,5.694549322128296,229.0,98982.0,5.0,1718213477.0362864,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,3.0,6870.0,43276.0,6.320729970932007,229.0,98982.0,6.0,1718213477.662467,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,4.0,6870.0,31617.0,6.711355686187744,229.0,98982.0,10.0,1718213478.0530927,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,5.0,6870.0,22684.0,6.992575407028198,229.0,98982.0,15.0,1718213478.3343124,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,6.0,6870.0,11605.0,7.258233070373535,229.0,98982.0,30.0,1718213478.59997,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,7.0,6870.0,366.0,7.524250507354736,229.0,98982.0,229.0,1718213478.8659875,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,8.0,6870.0,103.0,7.664906978607178,458.0,98982.0,458.0,1718213479.006644,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,9.0,6870.0,50.0,7.822350740432739,687.0,98982.0,687.0,1718213479.1640878,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,10.0,6870.0,22.0,8.011046886444092,1145.0,98982.0,1145.0,1718213479.352784,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,11.0,6870.0,17.0,8.214138507843018,1374.0,98982.0,1374.0,1718213479.5558755,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,12.0,6870.0,7.0,8.417263269424438,2290.0,98982.0,2290.0,1718213479.7590003,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,13.0,6870.0,4.0,8.604793548583984,3435.0,98982.0,3435.0,1718213479.9465306,5a91rl28,decent-sweep-1156
True,False,8,ex15,5,14.0,6870.0,1.0,8.807889938354492,6870.0,98982.0,6870.0,1718213480.149627,5a91rl28,decent-sweep-1156
True,True,8,ex15,5,0.0,6870.0,93913.0,3.9911792278289795,229.0,98982.0,2.0,1718213460.0207193,ugyal937,whole-sweep-1155
True,True,8,ex15,5,1.0,6870.0,90920.0,5.407911539077759,229.0,98982.0,3.0,1718213461.4374516,ugyal937,whole-sweep-1155
True,True,8,ex15,5,2.0,6870.0,86343.0,6.2516608238220215,229.0,98982.0,5.0,1718213462.281201,ugyal937,whole-sweep-1155
True,True,8,ex15,5,3.0,6870.0,83546.0,6.955978155136108,229.0,98982.0,6.0,1718213462.9855182,ugyal937,whole-sweep-1155
True,True,8,ex15,5,4.0,6870.0,74405.0,7.409104108810425,229.0,98982.0,10.0,1718213463.4386442,ugyal937,whole-sweep-1155
True,True,8,ex15,5,5.0,6870.0,63892.0,7.862241506576538,229.0,98982.0,15.0,1718213463.8917816,ugyal937,whole-sweep-1155
True,True,8,ex15,5,6.0,6870.0,37279.0,8.19154691696167,229.0,98982.0,30.0,1718213464.221087,ugyal937,whole-sweep-1155
True,True,8,ex15,5,7.0,6870.0,900.0,8.410295009613037,229.0,98982.0,229.0,1718213464.439835,ugyal937,whole-sweep-1155
True,True,8,ex15,5,8.0,6870.0,225.0,8.613425970077515,458.0,98982.0,458.0,1718213464.642966,ugyal937,whole-sweep-1155
True,True,8,ex15,5,9.0,6870.0,100.0,8.83217453956604,687.0,98982.0,687.0,1718213464.8617146,ugyal937,whole-sweep-1155
True,True,8,ex15,5,10.0,6870.0,36.0,9.019705057144165,1145.0,98982.0,1145.0,1718213465.049245,ugyal937,whole-sweep-1155
True,True,8,ex15,5,11.0,6870.0,25.0,9.222827196121216,1374.0,98982.0,1374.0,1718213465.2523673,ugyal937,whole-sweep-1155
True,True,8,ex15,5,12.0,6870.0,9.0,9.425923347473145,2290.0,98982.0,2290.0,1718213465.4554634,ugyal937,whole-sweep-1155
True,True,8,ex15,5,13.0,6870.0,4.0,9.614620208740234,3435.0,98982.0,3435.0,1718213465.6441603,ugyal937,whole-sweep-1155
True,True,8,ex15,5,14.0,6870.0,1.0,9.817748069763184,6870.0,98982.0,6870.0,1718213465.8472881,ugyal937,whole-sweep-1155
True,False,8,ex15,4,0.0,6871.0,1.0,2.002533197402954,6871.0,98889.0,6871.0,1718213447.8080173,sre9twou,earthy-sweep-1154
True,True,8,ex15,4,0.0,6871.0,1.0,2.018906831741333,6871.0,98889.0,6871.0,1718213436.5789988,hkv29h5e,silvery-sweep-1153
True,False,8,ex15,3,0.0,6872.0,80600.0,3.520660161972046,859.0,98874.0,2.0,1718213422.7171502,jxi6ghlm,gallant-sweep-1152
True,False,8,ex15,3,1.0,6872.0,58552.0,4.443713188171387,859.0,98874.0,4.0,1718213423.6402032,jxi6ghlm,gallant-sweep-1152
True,False,8,ex15,3,2.0,6872.0,37360.0,4.913586378097534,859.0,98874.0,8.0,1718213424.1100764,jxi6ghlm,gallant-sweep-1152
True,False,8,ex15,3,3.0,6872.0,36.0,5.08546781539917,859.0,98874.0,859.0,1718213424.2819579,jxi6ghlm,gallant-sweep-1152
True,False,8,ex15,3,4.0,6872.0,12.0,5.272998809814453,1718.0,98874.0,1718.0,1718213424.4694889,jxi6ghlm,gallant-sweep-1152
True,False,8,ex15,3,5.0,6872.0,4.0,5.491714000701904,3436.0,98874.0,3436.0,1718213424.688204,jxi6ghlm,gallant-sweep-1152
True,False,8,ex15,3,6.0,6872.0,1.0,5.679217100143433,6872.0,98874.0,6872.0,1718213424.8757071,jxi6ghlm,gallant-sweep-1152
True,True,8,ex15,3,0.0,6872.0,93534.0,3.8152832984924316,859.0,98874.0,2.0,1718213407.3954782,y584h7wr,ancient-sweep-1151
True,True,8,ex15,3,1.0,6872.0,88478.0,4.863351583480835,859.0,98874.0,4.0,1718213408.4435465,y584h7wr,ancient-sweep-1151
True,True,8,ex15,3,2.0,6872.0,78664.0,5.4101903438568115,859.0,98874.0,8.0,1718213408.9903853,y584h7wr,ancient-sweep-1151
True,True,8,ex15,3,3.0,6872.0,64.0,5.598934650421143,859.0,98874.0,859.0,1718213409.1791296,y584h7wr,ancient-sweep-1151
True,True,8,ex15,3,4.0,6872.0,16.0,5.803334474563599,1718.0,98874.0,1718.0,1718213409.3835294,y584h7wr,ancient-sweep-1151
True,True,8,ex15,3,5.0,6872.0,4.0,6.006409645080566,3436.0,98874.0,3436.0,1718213409.5866046,y584h7wr,ancient-sweep-1151
True,True,8,ex15,3,6.0,6872.0,1.0,6.209537744522095,6872.0,98874.0,6872.0,1718213409.7897327,y584h7wr,ancient-sweep-1151
True,False,8,ex15,2,0.0,6873.0,62147.0,3.052006244659424,79.0,98781.0,3.0,1718213389.6365893,7decwdae,soft-sweep-1150
True,False,8,ex15,2,1.0,6873.0,12145.0,3.3176326751708984,79.0,98781.0,29.0,1718213389.9022157,7decwdae,soft-sweep-1150
True,False,8,ex15,2,2.0,6873.0,2639.0,3.4895079135894775,79.0,98781.0,79.0,1718213390.074091,7decwdae,soft-sweep-1150
True,False,8,ex15,2,3.0,6873.0,2227.0,3.6613852977752686,87.0,98781.0,87.0,1718213390.2459683,7decwdae,soft-sweep-1150
True,False,8,ex15,2,4.0,6873.0,341.0,3.8032145500183105,237.0,98781.0,237.0,1718213390.3877976,7decwdae,soft-sweep-1150
True,False,8,ex15,2,5.0,6873.0,7.0,3.990713357925415,2291.0,98781.0,2291.0,1718213390.5752964,7decwdae,soft-sweep-1150
True,False,8,ex15,2,6.0,6873.0,1.0,4.193855285644531,6873.0,98781.0,6873.0,1718213390.7784383,7decwdae,soft-sweep-1150
True,True,8,ex15,2,0.0,6873.0,90525.0,3.574284553527832,79.0,98781.0,3.0,1718213370.4378107,qs41110k,vibrant-sweep-1149
True,True,8,ex15,2,1.0,6873.0,38027.0,3.9024085998535156,79.0,98781.0,29.0,1718213370.7659347,qs41110k,vibrant-sweep-1149
True,True,8,ex15,2,2.0,6873.0,7535.0,4.121196746826172,79.0,98781.0,79.0,1718213370.9847229,qs41110k,vibrant-sweep-1149
True,True,8,ex15,2,3.0,6873.0,6221.0,4.355532646179199,87.0,98781.0,87.0,1718213371.2190588,qs41110k,vibrant-sweep-1149
True,True,8,ex15,2,4.0,6873.0,841.0,4.558687210083008,237.0,98781.0,237.0,1718213371.4222133,qs41110k,vibrant-sweep-1149
True,True,8,ex15,2,5.0,6873.0,9.0,4.746191501617432,2291.0,98781.0,2291.0,1718213371.6097176,qs41110k,vibrant-sweep-1149
True,True,8,ex15,2,6.0,6873.0,1.0,4.949314594268799,6873.0,98781.0,6873.0,1718213371.8128407,qs41110k,vibrant-sweep-1149
True,False,8,ex15,1,0.0,6874.0,80499.0,3.5975940227508545,491.0,98766.0,2.0,1718213359.165712,utx4k5bb,classic-sweep-1148
True,False,8,ex15,1,1.0,6874.0,41037.0,4.145665407180786,491.0,98766.0,7.0,1718213359.7137835,utx4k5bb,classic-sweep-1148
True,False,8,ex15,1,2.0,6874.0,24649.0,4.426881790161133,491.0,98766.0,14.0,1718213359.995,utx4k5bb,classic-sweep-1148
True,False,8,ex15,1,3.0,6874.0,94.0,4.567544221878052,491.0,98766.0,491.0,1718213360.1356623,utx4k5bb,classic-sweep-1148
True,False,8,ex15,1,4.0,6874.0,29.0,4.75627589225769,982.0,98766.0,982.0,1718213360.324394,utx4k5bb,classic-sweep-1148
True,False,8,ex15,1,5.0,6874.0,4.0,4.95942759513855,3437.0,98766.0,3437.0,1718213360.5275457,utx4k5bb,classic-sweep-1148
True,False,8,ex15,1,6.0,6874.0,1.0,5.146869659423828,6874.0,98766.0,6874.0,1718213360.7149878,utx4k5bb,classic-sweep-1148
True,True,8,ex15,1,0.0,6874.0,93425.0,3.5813891887664795,491.0,98766.0,2.0,1718213338.8829353,2qyplpzm,laced-sweep-1147
True,True,8,ex15,1,1.0,6874.0,81053.0,4.1945765018463135,491.0,98766.0,7.0,1718213339.4961226,2qyplpzm,laced-sweep-1147
True,True,8,ex15,1,2.0,6874.0,65119.0,4.522706508636475,491.0,98766.0,14.0,1718213339.8242526,2qyplpzm,laced-sweep-1147
True,True,8,ex15,1,3.0,6874.0,196.0,4.725835800170898,491.0,98766.0,491.0,1718213340.027382,2qyplpzm,laced-sweep-1147
True,True,8,ex15,1,4.0,6874.0,49.0,4.928959846496582,982.0,98766.0,982.0,1718213340.230506,2qyplpzm,laced-sweep-1147
True,True,8,ex15,1,5.0,6874.0,4.0,5.147679805755615,3437.0,98766.0,3437.0,1718213340.449226,2qyplpzm,laced-sweep-1147
True,True,8,ex15,1,6.0,6874.0,1.0,5.33517861366272,6874.0,98766.0,6874.0,1718213340.6367247,2qyplpzm,laced-sweep-1147
True,False,8,ex15,0,0.0,6875.0,51056.0,1.7670838832855225,11.0,98671.0,5.0,1718213326.508591,p3r80n14,daily-sweep-1146
True,False,8,ex15,0,1.0,6875.0,29667.0,2.1268553733825684,11.0,98671.0,11.0,1718213326.8683624,p3r80n14,daily-sweep-1146
True,False,8,ex15,0,2.0,6875.0,14337.0,2.4081385135650635,25.0,98671.0,25.0,1718213327.1496456,p3r80n14,daily-sweep-1146
True,False,8,ex15,0,3.0,6875.0,5061.0,2.5968289375305176,55.0,98671.0,55.0,1718213327.338336,p3r80n14,daily-sweep-1146
True,False,8,ex15,0,4.0,6875.0,1141.0,2.753070831298828,125.0,98671.0,125.0,1718213327.494578,p3r80n14,daily-sweep-1146
True,False,8,ex15,0,5.0,6875.0,257.0,2.893704652786255,275.0,98671.0,275.0,1718213327.6352117,p3r80n14,daily-sweep-1146
True,False,8,ex15,0,6.0,6875.0,59.0,3.049954652786255,625.0,98671.0,625.0,1718213327.7914617,p3r80n14,daily-sweep-1146
True,False,8,ex15,0,7.0,6875.0,17.0,3.268704891204834,1375.0,98671.0,1375.0,1718213328.010212,p3r80n14,daily-sweep-1146
True,False,8,ex15,0,8.0,6875.0,1.0,3.4874565601348877,6875.0,98671.0,6875.0,1718213328.2289636,p3r80n14,daily-sweep-1146
True,True,8,ex15,0,0.0,6875.0,86012.0,1.8804705142974854,11.0,98671.0,5.0,1718213316.4878726,ee6j4qff,azure-sweep-1145
True,True,8,ex15,0,1.0,6875.0,71437.0,2.2710952758789062,11.0,98671.0,11.0,1718213316.8784974,ee6j4qff,azure-sweep-1145
True,True,8,ex15,0,2.0,6875.0,44563.0,2.6304759979248047,25.0,98671.0,25.0,1718213317.237878,ee6j4qff,azure-sweep-1145
True,True,8,ex15,0,3.0,6875.0,15067.0,2.896063804626465,55.0,98671.0,55.0,1718213317.503466,ee6j4qff,azure-sweep-1145
True,True,8,ex15,0,4.0,6875.0,3025.0,3.1148507595062256,125.0,98671.0,125.0,1718213317.7222528,ee6j4qff,azure-sweep-1145
True,True,8,ex15,0,5.0,6875.0,625.0,3.3179776668548584,275.0,98671.0,275.0,1718213317.9253798,ee6j4qff,azure-sweep-1145
True,True,8,ex15,0,6.0,6875.0,121.0,3.505441665649414,625.0,98671.0,625.0,1718213318.1128438,ee6j4qff,azure-sweep-1145
True,True,8,ex15,0,7.0,6875.0,25.0,3.7097551822662354,1375.0,98671.0,1375.0,1718213318.3171573,ee6j4qff,azure-sweep-1145
True,True,8,ex15,0,8.0,6875.0,1.0,3.8972649574279785,6875.0,98671.0,6875.0,1718213318.504667,ee6j4qff,azure-sweep-1145
True,False,7,ex15,10,0.0,6864.0,82097.0,4.162704706192017,13.0,99441.0,2.0,1718213298.0337276,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,1.0,6864.0,80948.0,5.524507522583008,13.0,99441.0,3.0,1718213299.3955305,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,2.0,6864.0,59491.0,6.447588205337524,13.0,99441.0,4.0,1718213300.3186111,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,3.0,6864.0,50449.0,7.072593688964844,13.0,99441.0,6.0,1718213300.9436166,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,4.0,6864.0,37724.0,7.541310548782349,13.0,99441.0,8.0,1718213301.4123335,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,5.0,6864.0,29814.0,7.900716304779053,13.0,99441.0,11.0,1718213301.7717392,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,6.0,6864.0,29336.0,8.213216066360474,13.0,99441.0,12.0,1718213302.084239,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,7.0,6864.0,25936.0,8.525716066360474,13.0,99441.0,13.0,1718213302.396739,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,8.0,6864.0,22075.0,8.77571988105774,16.0,99441.0,16.0,1718213302.6467428,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,9.0,6864.0,16564.0,9.0725576877594,22.0,99441.0,22.0,1718213302.9435806,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,10.0,6864.0,15310.0,9.37106704711914,24.0,99441.0,24.0,1718213303.24209,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,11.0,6864.0,13738.0,9.636689901351929,26.0,99441.0,26.0,1718213303.5077128,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,12.0,6864.0,10486.0,9.886656045913696,33.0,99441.0,33.0,1718213303.757679,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,13.0,6864.0,8434.0,10.105402946472168,39.0,99441.0,39.0,1718213303.976426,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,14.0,6864.0,7058.0,10.30973768234253,44.0,99441.0,44.0,1718213304.1807606,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,15.0,6864.0,6195.0,10.512881517410278,48.0,99441.0,48.0,1718213304.3839045,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,16.0,6864.0,5530.0,10.716025590896606,52.0,99441.0,52.0,1718213304.5870485,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,17.0,6864.0,3716.0,10.903523445129395,66.0,99441.0,66.0,1718213304.7745464,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,18.0,6864.0,2720.0,11.075366020202637,78.0,99441.0,78.0,1718213304.946389,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,19.0,6864.0,2188.0,11.247272968292236,88.0,99441.0,88.0,1718213305.118296,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,20.0,6864.0,1602.0,11.40352201461792,104.0,99441.0,104.0,1718213305.274545,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,21.0,6864.0,1030.0,11.559776306152344,132.0,99441.0,132.0,1718213305.4307992,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,22.0,6864.0,888.0,11.70039701461792,143.0,99441.0,143.0,1718213305.57142,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,23.0,6864.0,756.0,11.84102201461792,156.0,99441.0,156.0,1718213305.712045,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,24.0,6864.0,593.0,11.981639862060547,176.0,99441.0,176.0,1718213305.8526628,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,25.0,6864.0,439.0,12.122242212295532,208.0,99441.0,208.0,1718213305.9932652,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,26.0,6864.0,282.0,12.262901067733765,264.0,99441.0,264.0,1718213306.133924,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,27.0,6864.0,242.0,12.404743194580078,286.0,99441.0,286.0,1718213306.2757661,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,28.0,6864.0,208.0,12.54535174369812,312.0,99441.0,312.0,1718213306.4163747,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,29.0,6864.0,118.0,12.670348405838013,429.0,99441.0,429.0,1718213306.5413713,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,30.0,6864.0,77.0,12.810973882675171,528.0,99441.0,528.0,1718213306.6819968,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,31.0,6864.0,70.0,12.951598644256592,572.0,99441.0,572.0,1718213306.8226216,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,32.0,6864.0,61.0,13.092223882675171,624.0,99441.0,624.0,1718213306.9632468,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,33.0,6864.0,36.0,13.248474359512329,858.0,99441.0,858.0,1718213307.1194973,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,34.0,6864.0,22.0,13.451566696166992,1144.0,99441.0,1144.0,1718213307.3225896,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,35.0,6864.0,12.0,13.639097452163696,1716.0,99441.0,1716.0,1718213307.5101204,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,36.0,6864.0,7.0,13.826597452163696,2288.0,99441.0,2288.0,1718213307.6976204,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,37.0,6864.0,4.0,14.029693841934204,3432.0,99441.0,3432.0,1718213307.9007168,szm115kt,lemon-sweep-1144
True,False,7,ex15,10,38.0,6864.0,1.0,14.217193841934204,6864.0,99441.0,6864.0,1718213308.0882168,szm115kt,lemon-sweep-1144
True,True,7,ex15,10,0.0,6864.0,94415.0,4.379118204116821,13.0,99441.0,2.0,1718213272.8670032,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,1.0,6864.0,92266.0,5.77215313911438,13.0,99441.0,3.0,1718213274.2600381,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,2.0,6864.0,88739.0,6.803401947021484,13.0,99441.0,4.0,1718213275.291287,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,3.0,6864.0,84419.0,7.5065271854400635,13.0,99441.0,6.0,1718213275.9944122,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,4.0,6864.0,79228.0,8.054992198944092,13.0,99441.0,8.0,1718213276.5428772,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,5.0,6864.0,72224.0,8.445651531219482,13.0,99441.0,11.0,1718213276.9335365,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,6.0,6864.0,70378.0,8.820651769638062,13.0,99441.0,12.0,1718213277.3085368,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,7.0,6864.0,68120.0,9.148743152618408,13.0,99441.0,13.0,1718213277.6366282,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,8.0,6864.0,61559.0,9.429992198944092,16.0,99441.0,16.0,1718213277.9178772,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,9.0,6864.0,50178.0,9.804994821548462,22.0,99441.0,22.0,1718213278.2928798,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,10.0,6864.0,46528.0,10.164402723312378,24.0,99441.0,24.0,1718213278.6522877,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,11.0,6864.0,43214.0,10.508152484893799,26.0,99441.0,26.0,1718213278.9960375,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,12.0,6864.0,33050.0,10.820327520370483,33.0,99441.0,33.0,1718213279.3082125,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,13.0,6864.0,26370.0,11.11841368675232,39.0,99441.0,39.0,1718213279.6062987,2wgahy32,noble-sweep-1143
True,True,7,ex15,10,14.0,6864.0,21996.0,11.399688959121704,44.0,99441.0,44.0,1718213279.887574,2wgahy32,noble-sweep-1143
