amd,rcm,padding,matrix_name,partial_gauss,gauss_threshold,_step,n,rank,_runtime,z_reduced,z_full,max_mode_size,tile_size,_timestamp,run_id,run_name
False,True,2,bcsstk13,16,0.001,7.0,1989.0,75.0,4.467285633087158,84339.0,71131.0,153.0,153.0,1719250361.6216357,ik55ih4r,elated-sweep-1617
False,True,2,bcsstk13,16,0.001,8.0,1989.0,39.0,4.529816389083862,84339.0,71131.0,221.0,221.0,1719250361.6841664,ik55ih4r,elated-sweep-1617
False,True,2,bcsstk13,16,0.001,9.0,1989.0,7.0,4.57713770866394,84339.0,71131.0,663.0,663.0,1719250361.7314878,ik55ih4r,elated-sweep-1617
False,True,2,bcsstk13,16,0.001,10.0,1989.0,1.0,4.63967490196228,84339.0,71131.0,1989.0,1989.0,1719250361.794025,ik55ih4r,elated-sweep-1617
False,False,7,ex10hs,256,0.001,0.0,2299.0,2287.0,17.73706364631653,52818.0,44644.0,19.0,11.0,1719249547.6063476,k73hch2v,giddy-sweep-1354
False,False,7,ex10hs,256,0.001,1.0,2299.0,1077.0,17.875646829605103,52818.0,44644.0,19.0,19.0,1719249547.7449307,k73hch2v,giddy-sweep-1354
False,False,7,ex10hs,256,0.001,2.0,2299.0,55.0,17.93699550628662,52818.0,44644.0,121.0,121.0,1719249547.8062794,k73hch2v,giddy-sweep-1354
False,False,7,ex10hs,256,0.001,3.0,2299.0,31.0,17.995325088500977,52818.0,44644.0,209.0,209.0,1719249547.864609,k73hch2v,giddy-sweep-1354
False,False,7,ex10hs,256,0.001,4.0,2299.0,1.0,18.065701723098755,52818.0,44644.0,2299.0,2299.0,1719249547.9349856,k73hch2v,giddy-sweep-1354
False,False,2,bcsstk13,256,0.001,0.0,1749.0,25749.0,10.269894123077393,118773.0,136849.0,53.0,3.0,1719250387.716787,u4u4ozjq,zesty-sweep-1626
False,False,2,bcsstk13,256,0.001,1.0,1749.0,3829.0,10.615009069442749,118773.0,136849.0,53.0,11.0,1719250388.061902,u4u4ozjq,zesty-sweep-1626
False,False,2,bcsstk13,256,0.001,2.0,1749.0,797.0,10.709217309951782,118773.0,136849.0,53.0,33.0,1719250388.1561103,u4u4ozjq,zesty-sweep-1626
False,False,2,bcsstk13,256,0.001,3.0,1749.0,383.0,10.756561756134033,118773.0,136849.0,53.0,53.0,1719250388.2034547,u4u4ozjq,zesty-sweep-1626
False,False,2,bcsstk13,256,0.001,4.0,1749.0,75.0,10.788319826126099,118773.0,136849.0,159.0,159.0,1719250388.2352128,u4u4ozjq,zesty-sweep-1626
False,False,2,bcsstk13,256,0.001,5.0,1749.0,9.0,10.819488286972046,118773.0,136849.0,583.0,583.0,1719250388.2663813,u4u4ozjq,zesty-sweep-1626
False,False,2,bcsstk13,256,0.001,6.0,1749.0,1.0,10.866815090179443,118773.0,136849.0,1749.0,1749.0,1719250388.313708,u4u4ozjq,zesty-sweep-1626
True,True,5,ex10,1024,0.001,0.0,1391.0,1053.0,54.9132125377655,39620.0,39500.0,107.0,13.0,1719246154.4163606,zvhz543p,dandy-sweep-269
True,True,5,ex10,1024,0.001,1.0,1391.0,51.0,54.956451654434204,39620.0,39500.0,107.0,107.0,1719246154.4595997,zvhz543p,dandy-sweep-269
True,True,5,ex10,1024,0.001,2.0,1391.0,1.0,54.99210596084595,39620.0,39500.0,1391.0,1391.0,1719246154.495254,zvhz543p,dandy-sweep-269
True,True,2,ex10hs,32,0.001,0.0,2518.0,17016.0,6.411593914031982,57140.0,42734.0,1259.0,2.0,1719246532.5951328,y8zwv2ii,rich-sweep-387
True,True,2,ex10hs,32,0.001,1.0,2518.0,4.0,6.494943857192993,57140.0,42734.0,1259.0,1259.0,1719246532.6784828,y8zwv2ii,rich-sweep-387
True,True,2,ex10hs,32,0.001,2.0,2518.0,1.0,6.576470851898193,57140.0,42734.0,2518.0,2518.0,1719246532.7600098,y8zwv2ii,rich-sweep-387
True,True,0,ex10hs,64,0.001,0.0,2484.0,16878.0,8.431680679321289,56752.0,42556.0,23.0,2.0,1719246415.1511927,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,1.0,2484.0,12656.0,9.44004201889038,56752.0,42556.0,23.0,3.0,1719246416.159554,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,2.0,2484.0,6303.0,10.186651706695557,56752.0,42556.0,23.0,4.0,1719246416.9061637,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,3.0,2484.0,4512.0,10.656241178512573,56752.0,42556.0,23.0,6.0,1719246417.3757532,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,4.0,2484.0,2792.0,11.053211688995361,56752.0,42556.0,23.0,9.0,1719246417.7727237,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,5.0,2484.0,1851.0,11.321186065673828,56752.0,42556.0,23.0,12.0,1719246418.040698,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,6.0,2484.0,1042.0,11.528038501739502,56752.0,42556.0,23.0,18.0,1719246418.2475505,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,7.0,2484.0,722.0,11.715001583099365,56752.0,42556.0,23.0,23.0,1719246418.4345136,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,8.0,2484.0,568.0,11.94298791885376,56752.0,42556.0,27.0,27.0,1719246418.6625,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,9.0,2484.0,367.0,12.136103868484497,56752.0,42556.0,36.0,36.0,1719246418.8556159,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,10.0,2484.0,228.0,12.258810758590698,56752.0,42556.0,46.0,46.0,1719246418.9783227,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,11.0,2484.0,182.0,12.447070598602295,56752.0,42556.0,54.0,54.0,1719246419.1665826,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,12.0,2484.0,130.0,12.605677843093872,56752.0,42556.0,69.0,69.0,1719246419.3251898,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,13.0,2484.0,87.0,12.693360805511475,56752.0,42556.0,92.0,92.0,1719246419.4128728,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,14.0,2484.0,67.0,12.780908107757568,56752.0,42556.0,108.0,108.0,1719246419.50042,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,15.0,2484.0,52.0,12.921144723892212,56752.0,42556.0,138.0,138.0,1719246419.6406567,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,16.0,2484.0,34.0,13.029999017715454,56752.0,42556.0,207.0,207.0,1719246419.749511,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,17.0,2484.0,25.0,13.16156268119812,56752.0,42556.0,276.0,276.0,1719246419.8810747,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,18.0,2484.0,16.0,13.296971321105957,56752.0,42556.0,414.0,414.0,1719246420.0164833,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,19.0,2484.0,10.0,13.404675960540771,56752.0,42556.0,621.0,621.0,1719246420.124188,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,20.0,2484.0,7.0,13.506980419158936,56752.0,42556.0,828.0,828.0,1719246420.2264924,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,21.0,2484.0,4.0,13.665358304977417,56752.0,42556.0,1242.0,1242.0,1719246420.3848703,iuu50onp,dazzling-sweep-357
True,True,0,ex10hs,64,0.001,22.0,2484.0,1.0,13.759574890136719,56752.0,42556.0,2484.0,2484.0,1719246420.4790869,iuu50onp,dazzling-sweep-357
True,True,5,ex10,64,0.001,0.0,2351.0,1.0,4.382047176361084,54264.0,43018.0,2351.0,2351.0,1719246087.312581,ph06bx8d,devout-sweep-261
True,True,4,ex10hs,16,0.001,0.0,2536.0,17150.0,5.934751033782959,57302.0,42819.0,317.0,2.0,1719246643.836391,muje71hv,fast-sweep-417
True,True,4,ex10hs,16,0.001,1.0,2536.0,7981.0,6.6807239055633545,57302.0,42819.0,317.0,4.0,1719246644.5823638,muje71hv,fast-sweep-417
True,True,4,ex10hs,16,0.001,2.0,2536.0,3153.0,7.070072650909424,57302.0,42819.0,317.0,8.0,1719246644.9717126,muje71hv,fast-sweep-417
True,True,4,ex10hs,16,0.001,3.0,2536.0,22.0,7.162689208984375,57302.0,42819.0,317.0,317.0,1719246645.0643291,muje71hv,fast-sweep-417
True,True,4,ex10hs,16,0.001,4.0,2536.0,10.0,7.249720096588135,57302.0,42819.0,634.0,634.0,1719246645.15136,muje71hv,fast-sweep-417
True,True,4,ex10hs,16,0.001,5.0,2536.0,4.0,7.375171899795532,57302.0,42819.0,1268.0,1268.0,1719246645.2768118,muje71hv,fast-sweep-417
True,True,4,ex10hs,16,0.001,6.0,2536.0,1.0,7.515836715698242,57302.0,42819.0,2536.0,2536.0,1719246645.4174767,muje71hv,fast-sweep-417
False,True,7,ex10hs,256,0.001,0.0,2299.0,1973.0,18.39189839363098,52818.0,44644.0,19.0,11.0,1719249545.9481494,2471ofrr,stoic-sweep-1353
False,True,7,ex10hs,256,0.001,1.0,2299.0,977.0,18.54017472267151,52818.0,44644.0,19.0,19.0,1719249546.0964258,2471ofrr,stoic-sweep-1353
False,True,7,ex10hs,256,0.001,2.0,2299.0,59.0,18.608551263809204,52818.0,44644.0,121.0,121.0,1719249546.1648023,2471ofrr,stoic-sweep-1353
False,True,7,ex10hs,256,0.001,3.0,2299.0,31.0,18.649986505508423,52818.0,44644.0,209.0,209.0,1719249546.2062376,2471ofrr,stoic-sweep-1353
False,True,7,ex10hs,256,0.001,4.0,2299.0,1.0,18.722838878631592,52818.0,44644.0,2299.0,2299.0,1719249546.27909,2471ofrr,stoic-sweep-1353
False,True,2,bcsstk13,64,0.001,0.0,1941.0,23451.0,4.645583868026733,88957.0,79254.0,647.0,3.0,1719250371.9791918,mkvb1bqz,effortless-sweep-1621
False,True,2,bcsstk13,64,0.001,1.0,1941.0,7.0,4.692457914352417,88957.0,79254.0,647.0,647.0,1719250372.0260658,mkvb1bqz,effortless-sweep-1621
False,True,2,bcsstk13,64,0.001,2.0,1941.0,1.0,4.739779233932495,88957.0,79254.0,1941.0,1941.0,1719250372.0733871,mkvb1bqz,effortless-sweep-1621
True,True,5,ex10,256,0.001,0.0,2159.0,1049.0,23.231988430023193,51432.0,42140.0,127.0,17.0,1719246116.5995095,mcidnx68,classic-sweep-265
True,True,5,ex10,256,0.001,1.0,2159.0,49.0,23.31990337371826,51432.0,42140.0,127.0,127.0,1719246116.6874244,mcidnx68,classic-sweep-265
True,True,5,ex10,256,0.001,2.0,2159.0,1.0,23.400227546691895,51432.0,42140.0,2159.0,2159.0,1719246116.7677486,mcidnx68,classic-sweep-265
False,False,7,ex10hs,512,0.001,0.0,2043.0,13091.0,32.64304804801941,46288.0,44667.0,227.0,3.0,1719249570.784921,6k8bctnh,dulcet-sweep-1356
False,False,7,ex10hs,512,0.001,1.0,2043.0,2671.0,32.82079362869263,46288.0,44667.0,227.0,9.0,1719249570.9626665,6k8bctnh,dulcet-sweep-1356
False,False,7,ex10hs,512,0.001,2.0,2043.0,25.0,32.86282420158386,46288.0,44667.0,227.0,227.0,1719249571.004697,6k8bctnh,dulcet-sweep-1356
False,False,7,ex10hs,512,0.001,3.0,2043.0,7.0,32.903040409088135,46288.0,44667.0,681.0,681.0,1719249571.0449133,6k8bctnh,dulcet-sweep-1356
False,False,7,ex10hs,512,0.001,4.0,2043.0,1.0,32.95276975631714,46288.0,44667.0,2043.0,2043.0,1719249571.0946426,6k8bctnh,dulcet-sweep-1356
False,True,6,ex13,512,0.001,0.0,2062.0,15452.0,30.987070560455322,61596.0,66875.0,1031.0,2.0,1719250081.7479355,w3214v5r,stellar-sweep-1515
False,True,6,ex13,512,0.001,1.0,2062.0,4.0,31.050031661987305,61596.0,66875.0,1031.0,1031.0,1719250081.8108966,w3214v5r,stellar-sweep-1515
False,True,6,ex13,512,0.001,2.0,2062.0,1.0,31.128166437149048,61596.0,66875.0,2062.0,2062.0,1719250081.8890314,w3214v5r,stellar-sweep-1515
True,False,5,ex10,32,0.001,0.0,2383.0,1.0,5.47973895072937,54564.0,43242.0,2383.0,2383.0,1719246080.053653,43jhw0an,stellar-sweep-260
True,True,8,ex10,128,0.001,0.0,2290.0,14769.0,12.207561731338501,53594.0,42687.0,229.0,2.0,1719246270.9424968,z9mi5yzs,fancy-sweep-311
True,True,8,ex10,128,0.001,1.0,2290.0,5963.0,12.991502285003662,53594.0,42687.0,229.0,5.0,1719246271.7264373,z9mi5yzs,fancy-sweep-311
True,True,8,ex10,128,0.001,2.0,2290.0,2163.0,13.382617712020874,53594.0,42687.0,229.0,10.0,1719246272.1175528,z9mi5yzs,fancy-sweep-311
True,True,8,ex10,128,0.001,3.0,2290.0,28.0,13.460094690322876,53594.0,42687.0,229.0,229.0,1719246272.1950297,z9mi5yzs,fancy-sweep-311
True,True,8,ex10,128,0.001,4.0,2290.0,13.0,13.519360780715942,53594.0,42687.0,458.0,458.0,1719246272.2542958,z9mi5yzs,fancy-sweep-311
True,True,8,ex10,128,0.001,5.0,2290.0,4.0,13.619619131088257,53594.0,42687.0,1145.0,1145.0,1719246272.3545542,z9mi5yzs,fancy-sweep-311
True,True,8,ex10,128,0.001,6.0,2290.0,1.0,13.711464166641235,53594.0,42687.0,2290.0,2290.0,1719246272.4463992,z9mi5yzs,fancy-sweep-311
True,False,3,bcsstk13,16,0.001,0.0,1990.0,34532.0,4.223973274230957,87399.0,74052.0,199.0,2.0,1719247877.5046823,xstuv9dk,robust-sweep-754
True,False,3,bcsstk13,16,0.001,1.0,1990.0,12116.0,4.854192733764648,87399.0,74052.0,199.0,5.0,1719247878.1349018,xstuv9dk,robust-sweep-754
True,False,3,bcsstk13,16,0.001,2.0,1990.0,5341.0,5.165948152542114,87399.0,74052.0,199.0,10.0,1719247878.4466572,xstuv9dk,robust-sweep-754
True,False,3,bcsstk13,16,0.001,3.0,1990.0,70.0,5.228361129760742,87399.0,74052.0,199.0,199.0,1719247878.5090702,xstuv9dk,robust-sweep-754
True,False,3,bcsstk13,16,0.001,4.0,1990.0,21.0,5.279016733169556,87399.0,74052.0,398.0,398.0,1719247878.5597258,xstuv9dk,robust-sweep-754
True,False,3,bcsstk13,16,0.001,5.0,1990.0,4.0,5.333103179931641,87399.0,74052.0,995.0,995.0,1719247878.6138122,xstuv9dk,robust-sweep-754
True,False,3,bcsstk13,16,0.001,6.0,1990.0,1.0,5.384181022644043,87399.0,74052.0,1990.0,1990.0,1719247878.66489,xstuv9dk,robust-sweep-754
True,True,4,ex13,128,0.001,0.0,2444.0,18628.0,13.781368732452393,73348.0,73708.0,47.0,2.0,1719247331.7382967,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,1.0,2444.0,8132.0,14.583061933517456,73348.0,73708.0,47.0,4.0,1719247332.53999,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,2.0,2444.0,1906.0,14.892763137817383,73348.0,73708.0,47.0,13.0,1719247332.8496912,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,3.0,2444.0,736.0,15.040446519851685,73348.0,73708.0,47.0,26.0,1719247332.9973745,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,4.0,2444.0,318.0,15.134862661361694,73348.0,73708.0,47.0,47.0,1719247333.0917907,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,5.0,2444.0,269.0,15.22100305557251,73348.0,73708.0,52.0,52.0,1719247333.177931,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,6.0,2444.0,100.0,15.359352111816406,73348.0,73708.0,94.0,94.0,1719247333.3162801,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,7.0,2444.0,37.0,15.472453832626343,73348.0,73708.0,188.0,188.0,1719247333.4293818,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,8.0,2444.0,10.0,15.586881160736084,73348.0,73708.0,611.0,611.0,1719247333.5438092,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,9.0,2444.0,4.0,15.69452977180481,73348.0,73708.0,1222.0,1222.0,1719247333.6514578,vkgd415c,glorious-sweep-599
True,True,4,ex13,128,0.001,10.0,2444.0,1.0,15.794713020324707,73348.0,73708.0,2444.0,2444.0,1719247333.751641,vkgd415c,glorious-sweep-599
True,True,10,ex13,256,0.001,0.0,2322.0,18264.0,24.37685203552246,71996.0,73844.0,43.0,2.0,1719247729.605006,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,1.0,2322.0,14443.0,25.298580646514893,71996.0,73844.0,43.0,3.0,1719247730.5267346,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,2.0,2322.0,4854.0,25.86849093437195,71996.0,73844.0,43.0,6.0,1719247731.0966449,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,3.0,2322.0,2919.0,26.363282442092896,71996.0,73844.0,43.0,9.0,1719247731.5914364,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,4.0,2322.0,1113.0,26.80278253555298,71996.0,73844.0,43.0,18.0,1719247732.0309365,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,5.0,2322.0,656.0,27.02672791481018,71996.0,73844.0,43.0,27.0,1719247732.2548819,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,6.0,2322.0,310.0,27.10576057434082,71996.0,73844.0,43.0,43.0,1719247732.3339145,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,7.0,2322.0,235.0,27.203497648239136,71996.0,73844.0,54.0,54.0,1719247732.4316516,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,8.0,2322.0,101.0,27.572638034820557,71996.0,73844.0,86.0,86.0,1719247732.800792,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,9.0,2322.0,56.0,27.837830543518066,71996.0,73844.0,129.0,129.0,1719247733.0659845,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,10.0,2322.0,25.0,27.922725915908813,71996.0,73844.0,258.0,258.0,1719247733.1508799,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,11.0,2322.0,16.0,28.011749505996704,71996.0,73844.0,387.0,387.0,1719247733.2399035,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,12.0,2322.0,7.0,28.107245445251465,71996.0,73844.0,774.0,774.0,1719247733.3353994,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,13.0,2322.0,4.0,28.1976101398468,71996.0,73844.0,1161.0,1161.0,1719247733.425764,mm7fzupe,copper-sweep-697
True,True,10,ex13,256,0.001,14.0,2322.0,1.0,28.31474804878235,71996.0,73844.0,2322.0,2322.0,1719247733.542902,mm7fzupe,copper-sweep-697
False,False,1,bcsstk13,1536,0.001,0.0,468.0,25964.0,32.45504069328308,71713.0,431173.0,13.0,2.0,1719250384.0921466,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,1.0,468.0,14360.0,32.596152544021606,71713.0,431173.0,13.0,3.0,1719250384.2332585,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,2.0,468.0,9343.0,32.70597958564758,71713.0,431173.0,13.0,4.0,1719250384.3430855,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,3.0,468.0,4838.0,32.784536838531494,71713.0,431173.0,13.0,6.0,1719250384.4216428,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,4.0,468.0,2448.0,32.84747838973999,71713.0,431173.0,13.0,9.0,1719250384.4845843,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,5.0,468.0,1491.0,32.87875819206238,71713.0,431173.0,13.0,12.0,1719250384.5158641,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,6.0,468.0,1266.0,32.925626039505005,71713.0,431173.0,13.0,13.0,1719250384.562732,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,7.0,468.0,676.0,32.95733952522278,71713.0,431173.0,18.0,18.0,1719250384.5944455,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,8.0,468.0,324.0,32.98859667778015,71713.0,431173.0,26.0,26.0,1719250384.6257026,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,9.0,468.0,169.0,33.00421953201294,71713.0,431173.0,36.0,36.0,1719250384.6413255,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,10.0,468.0,144.0,33.035905838012695,71713.0,431173.0,39.0,39.0,1719250384.6730118,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,11.0,468.0,81.0,33.03742957115173,71713.0,431173.0,52.0,52.0,1719250384.6745355,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,12.0,468.0,36.0,33.05196475982666,71713.0,431173.0,78.0,78.0,1719250384.6890707,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,13.0,468.0,16.0,33.067612409591675,71713.0,431173.0,117.0,117.0,1719250384.7047184,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,14.0,468.0,9.0,33.067612409591675,71713.0,431173.0,156.0,156.0,1719250384.7047184,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,15.0,468.0,4.0,33.08324074745178,71713.0,431173.0,234.0,234.0,1719250384.7203467,dbuweywl,robust-sweep-1616
False,False,1,bcsstk13,1536,0.001,16.0,468.0,1.0,33.08324074745178,71713.0,431173.0,468.0,468.0,1719250384.7203467,dbuweywl,robust-sweep-1616
True,False,1,ex10hs,512,0.001,0.0,2037.0,11465.0,36.593284606933594,52364.0,40378.0,97.0,3.0,1719246527.8374116,zn3109hq,sunny-sweep-380
True,False,1,ex10hs,512,0.001,1.0,2037.0,3559.0,36.993515968322754,52364.0,40378.0,97.0,7.0,1719246528.237643,zn3109hq,sunny-sweep-380
True,False,1,ex10hs,512,0.001,2.0,2037.0,835.0,37.19636344909668,52364.0,40378.0,97.0,21.0,1719246528.4404905,zn3109hq,sunny-sweep-380
True,False,1,ex10hs,512,0.001,3.0,2037.0,101.0,37.26943230628967,52364.0,40378.0,97.0,97.0,1719246528.5135593,zn3109hq,sunny-sweep-380
True,False,1,ex10hs,512,0.001,4.0,2037.0,27.0,37.32937216758728,52364.0,40378.0,291.0,291.0,1719246528.5734992,zn3109hq,sunny-sweep-380
True,False,1,ex10hs,512,0.001,5.0,2037.0,9.0,37.419504165649414,52364.0,40378.0,679.0,679.0,1719246528.6636312,zn3109hq,sunny-sweep-380
True,False,1,ex10hs,512,0.001,6.0,2037.0,1.0,37.50824809074402,52364.0,40378.0,2037.0,2037.0,1719246528.7523751,zn3109hq,sunny-sweep-380
False,True,9,bcsstk13,64,0.001,0.0,1948.0,37480.0,6.039251089096069,88957.0,79254.0,487.0,2.0,1719250616.126744,carwjfui,glorious-sweep-1733
False,True,9,bcsstk13,64,0.001,1.0,1948.0,16737.0,6.442344427108765,88957.0,79254.0,487.0,4.0,1719250616.5298374,carwjfui,glorious-sweep-1733
False,True,9,bcsstk13,64,0.001,2.0,1948.0,14.0,6.473630905151367,88957.0,79254.0,487.0,487.0,1719250616.5611238,carwjfui,glorious-sweep-1733
False,True,9,bcsstk13,64,0.001,3.0,1948.0,4.0,6.5048744678497314,88957.0,79254.0,974.0,974.0,1719250616.5923674,carwjfui,glorious-sweep-1733
False,True,9,bcsstk13,64,0.001,4.0,1948.0,1.0,6.552171230316162,88957.0,79254.0,1948.0,1948.0,1719250616.6396642,carwjfui,glorious-sweep-1733
False,False,2,ex13,128,0.001,0.0,2442.0,21688.0,12.20005202293396,73016.0,73268.0,37.0,2.0,1719249859.0913851,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,1.0,2442.0,14794.0,12.969518184661865,73016.0,73268.0,37.0,3.0,1719249859.8608513,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,2.0,2442.0,5307.0,13.36218810081482,73016.0,73268.0,37.0,6.0,1719249860.2535212,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,3.0,2442.0,2312.0,13.60034465789795,73016.0,73268.0,37.0,11.0,1719249860.4916778,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,4.0,2442.0,949.0,13.728850364685059,73016.0,73268.0,37.0,22.0,1719249860.6201835,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,5.0,2442.0,524.0,13.836107015609741,73016.0,73268.0,37.0,33.0,1719249860.72744,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,6.0,2442.0,430.0,13.945971727371216,73016.0,73268.0,37.0,37.0,1719249860.8373048,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,7.0,2442.0,183.0,14.040176630020142,73016.0,73268.0,66.0,66.0,1719249860.9315097,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,8.0,2442.0,141.0,14.150952100753784,73016.0,73268.0,74.0,74.0,1719249861.0422852,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,9.0,2442.0,74.0,14.245123863220215,73016.0,73268.0,111.0,111.0,1719249861.136457,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,10.0,2442.0,31.0,14.307657480239868,73016.0,73268.0,222.0,222.0,1719249861.1989906,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,11.0,2442.0,16.0,14.386273384094238,73016.0,73268.0,407.0,407.0,1719249861.2776065,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,12.0,2442.0,7.0,14.464845180511475,73016.0,73268.0,814.0,814.0,1719249861.3561783,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,13.0,2442.0,4.0,14.549643278121948,73016.0,73268.0,1221.0,1221.0,1719249861.4409764,ornlmv73,likely-sweep-1448
False,False,2,ex13,128,0.001,14.0,2442.0,1.0,14.630792379379272,73016.0,73268.0,2442.0,2442.0,1719249861.5221255,ornlmv73,likely-sweep-1448
True,True,4,ex13,32,0.001,0.0,2540.0,18938.0,8.524566650390625,74884.0,74731.0,127.0,2.0,1719247303.7144637,w0tzcul8,wise-sweep-595
True,True,4,ex13,32,0.001,1.0,2540.0,8568.0,9.587972164154053,74884.0,74731.0,127.0,4.0,1719247304.7778692,w0tzcul8,wise-sweep-595
True,True,4,ex13,32,0.001,2.0,2540.0,7416.0,10.43564224243164,74884.0,74731.0,127.0,5.0,1719247305.6255393,w0tzcul8,wise-sweep-595
True,True,4,ex13,32,0.001,3.0,2540.0,2576.0,10.841163158416748,74884.0,74731.0,127.0,10.0,1719247306.0310602,w0tzcul8,wise-sweep-595
True,True,4,ex13,32,0.001,4.0,2540.0,1085.0,11.013265609741211,74884.0,74731.0,127.0,20.0,1719247306.2031627,w0tzcul8,wise-sweep-595
True,True,4,ex13,32,0.001,5.0,2540.0,72.0,11.090828895568848,74884.0,74731.0,127.0,127.0,1719247306.280726,w0tzcul8,wise-sweep-595
True,True,4,ex13,32,0.001,6.0,2540.0,28.0,11.159185886383057,74884.0,74731.0,254.0,254.0,1719247306.349083,w0tzcul8,wise-sweep-595
True,True,4,ex13,32,0.001,7.0,2540.0,13.0,11.221689701080322,74884.0,74731.0,508.0,508.0,1719247306.4115868,w0tzcul8,wise-sweep-595
True,True,4,ex13,32,0.001,8.0,2540.0,10.0,11.309606075286865,74884.0,74731.0,635.0,635.0,1719247306.4995031,w0tzcul8,wise-sweep-595
