amd,rcm,padding,matrix_name,partial_gauss,rank,tile_size,max_mode_size,z,n,_runtime,_timestamp,_step,run_id,run_name
False,False,10,ex10,0,72.0,110.0,110.0,54840.0,2420.0,2.2676734924316406,1718625031.8406546,9.0,82avh7vg,dashing-sweep-2158
False,False,10,ex10,0,58.0,121.0,121.0,54840.0,2420.0,2.3185253143310547,1718625031.8915064,10.0,82avh7vg,dashing-sweep-2158
False,False,10,ex10,0,31.0,220.0,220.0,54840.0,2420.0,2.3383233547210693,1718625031.9113045,11.0,82avh7vg,dashing-sweep-2158
False,False,10,ex10,0,28.0,242.0,242.0,54840.0,2420.0,2.369572639465332,1718625031.9425538,12.0,82avh7vg,dashing-sweep-2158
False,False,10,ex10,0,13.0,484.0,484.0,54840.0,2420.0,2.3881731033325195,1718625031.9611542,13.0,82avh7vg,dashing-sweep-2158
False,False,10,ex10,0,10.0,605.0,605.0,54840.0,2420.0,2.4106788635253906,1718625031.98366,14.0,82avh7vg,dashing-sweep-2158
False,False,10,ex10,0,4.0,1210.0,1210.0,54840.0,2420.0,2.439276933670044,1718625032.012258,15.0,82avh7vg,dashing-sweep-2158
False,False,10,ex10,0,1.0,2420.0,2420.0,54840.0,2420.0,2.47412109375,1718625032.0471022,16.0,82avh7vg,dashing-sweep-2158
False,True,10,ex10,0,45217.0,2.0,11.0,54840.0,2420.0,1.5252642631530762,1718625031.0982454,0.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,28195.0,4.0,11.0,54840.0,2420.0,1.7383315563201904,1718625031.3113127,1.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,23102.0,5.0,11.0,54840.0,2420.0,1.9381966590881348,1718625031.5111778,2.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,11397.0,10.0,11.0,54840.0,2420.0,2.0297176837921143,1718625031.6026988,3.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,10490.0,11.0,11.0,54840.0,2420.0,2.119481325149536,1718625031.6924624,4.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,4929.0,20.0,20.0,54840.0,2420.0,2.1800057888031006,1718625031.752987,5.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,4292.0,22.0,22.0,54840.0,2420.0,2.2383272647857666,1718625031.8113084,6.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,1459.0,44.0,44.0,54840.0,2420.0,2.332796812057495,1718625031.905778,7.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,1008.0,55.0,55.0,54840.0,2420.0,2.3791189193725586,1718625031.9521,8.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,282.0,110.0,110.0,54840.0,2420.0,2.419288396835327,1718625031.9922695,9.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,246.0,121.0,121.0,54840.0,2420.0,2.452367067337036,1718625032.0253482,10.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,83.0,220.0,220.0,54840.0,2420.0,2.4875240325927734,1718625032.0605052,11.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,74.0,242.0,242.0,54840.0,2420.0,2.518521547317505,1718625032.0915027,12.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,23.0,484.0,484.0,54840.0,2420.0,2.5381407737731934,1718625032.111122,13.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,14.0,605.0,605.0,54840.0,2420.0,2.569991111755371,1718625032.1429722,14.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,4.0,1210.0,1210.0,54840.0,2420.0,2.6012933254241943,1718625032.1742744,15.0,0e56tww1,swift-sweep-2157
False,True,10,ex10,0,1.0,2420.0,2420.0,54840.0,2420.0,2.632831573486328,1718625032.2058127,16.0,0e56tww1,swift-sweep-2157
False,False,9,ex10,10,14450.0,3.0,73.0,48752.0,2409.0,1.569779396057129,1718625030.1124983,0.0,c5fdijg6,balmy-sweep-2156
False,False,9,ex10,10,2345.0,11.0,73.0,48752.0,2409.0,1.648803472518921,1718625030.1915224,1.0,c5fdijg6,balmy-sweep-2156
False,False,9,ex10,10,495.0,33.0,73.0,48752.0,2409.0,1.6796910762786865,1718625030.22241,2.0,c5fdijg6,balmy-sweep-2156
False,False,9,ex10,10,137.0,73.0,73.0,48752.0,2409.0,1.7177345752716064,1718625030.2604535,3.0,c5fdijg6,balmy-sweep-2156
False,False,9,ex10,10,31.0,219.0,219.0,48752.0,2409.0,1.7376289367675781,1718625030.2803478,4.0,c5fdijg6,balmy-sweep-2156
False,False,9,ex10,10,7.0,803.0,803.0,48752.0,2409.0,1.7615468502044678,1718625030.3042657,5.0,c5fdijg6,balmy-sweep-2156
False,False,9,ex10,10,1.0,2409.0,2409.0,48752.0,2409.0,1.7895581722259521,1718625030.332277,6.0,c5fdijg6,balmy-sweep-2156
False,True,9,ex10,10,35418.0,3.0,73.0,48752.0,2409.0,1.4715969562530518,1718625029.794407,0.0,qfs95brd,comic-sweep-2155
False,True,9,ex10,10,9725.0,11.0,73.0,48752.0,2409.0,1.5525259971618652,1718625029.875336,1.0,qfs95brd,comic-sweep-2155
False,True,9,ex10,10,1889.0,33.0,73.0,48752.0,2409.0,1.5833802223205566,1718625029.9061902,2.0,qfs95brd,comic-sweep-2155
False,True,9,ex10,10,457.0,73.0,73.0,48752.0,2409.0,1.614781379699707,1718625029.9375913,3.0,qfs95brd,comic-sweep-2155
False,True,9,ex10,10,57.0,219.0,219.0,48752.0,2409.0,1.6306185722351074,1718625029.9534285,4.0,qfs95brd,comic-sweep-2155
False,True,9,ex10,10,9.0,803.0,803.0,48752.0,2409.0,1.658708095550537,1718625029.981518,5.0,qfs95brd,comic-sweep-2155
False,True,9,ex10,10,1.0,2409.0,2409.0,48752.0,2409.0,1.6815218925476074,1718625030.0043318,6.0,qfs95brd,comic-sweep-2155
False,False,9,ex10,9,26399.0,2.0,241.0,48773.0,2410.0,1.6147830486297607,1718625025.3014832,0.0,sp35bj51,rosy-sweep-2154
False,False,9,ex10,9,6711.0,5.0,241.0,48773.0,2410.0,1.7847919464111328,1718625025.471492,1.0,sp35bj51,rosy-sweep-2154
False,False,9,ex10,9,2525.0,10.0,241.0,48773.0,2410.0,1.8760638236999512,1718625025.562764,2.0,sp35bj51,rosy-sweep-2154
False,False,9,ex10,9,28.0,241.0,241.0,48773.0,2410.0,1.8937923908233643,1718625025.5804925,3.0,sp35bj51,rosy-sweep-2154
False,False,9,ex10,9,13.0,482.0,482.0,48773.0,2410.0,1.907792329788208,1718625025.5944924,4.0,sp35bj51,rosy-sweep-2154
False,False,9,ex10,9,4.0,1205.0,1205.0,48773.0,2410.0,1.9346959590911865,1718625025.621396,5.0,sp35bj51,rosy-sweep-2154
False,False,9,ex10,9,1.0,2410.0,2410.0,48773.0,2410.0,1.955535650253296,1718625025.6422358,6.0,sp35bj51,rosy-sweep-2154
False,True,9,ex10,9,41201.0,2.0,241.0,48773.0,2410.0,1.6351826190948486,1718625024.9607356,0.0,2ml7dqxj,sandy-sweep-2153
False,True,9,ex10,9,22467.0,5.0,241.0,48773.0,2410.0,1.804746150970459,1718625025.130299,1.0,2ml7dqxj,sandy-sweep-2153
False,True,9,ex10,9,10587.0,10.0,241.0,48773.0,2410.0,1.8970746994018555,1718625025.2226276,2.0,2ml7dqxj,sandy-sweep-2153
False,True,9,ex10,9,62.0,241.0,241.0,48773.0,2410.0,1.9256739616394043,1718625025.251227,3.0,2ml7dqxj,sandy-sweep-2153
False,True,9,ex10,9,17.0,482.0,482.0,48773.0,2410.0,1.9370052814483643,1718625025.2625582,4.0,2ml7dqxj,sandy-sweep-2153
False,True,9,ex10,9,4.0,1205.0,1205.0,48773.0,2410.0,1.9687836170196533,1718625025.2943366,5.0,2ml7dqxj,sandy-sweep-2153
False,True,9,ex10,9,1.0,2410.0,2410.0,48773.0,2410.0,1.9955604076385498,1718625025.3211133,6.0,2ml7dqxj,sandy-sweep-2153
False,True,9,ex10,8,1.0,2411.0,2411.0,48752.0,2411.0,1.4313750267028809,1718625020.552408,0.0,9tdk0vjq,generous-sweep-2151
False,False,9,ex10,8,1.0,2411.0,2411.0,48752.0,2411.0,1.428617000579834,1718625020.571554,0.0,62gpccxj,charmed-sweep-2152
False,False,9,ex10,7,26376.0,2.0,67.0,48741.0,2412.0,1.6586899757385254,1718625019.891209,0.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,14449.0,3.0,67.0,48741.0,2412.0,2.0288808345794678,1718625020.2613997,1.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,9281.0,4.0,67.0,48741.0,2412.0,2.3402981758117676,1718625020.572817,2.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,5071.0,6.0,67.0,48741.0,2412.0,2.5167834758758545,1718625020.7493024,3.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,2971.0,9.0,67.0,48741.0,2412.0,2.62713885307312,1718625020.8596578,4.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,2023.0,12.0,67.0,48741.0,2412.0,2.759650707244873,1718625020.9921696,5.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,1420.0,18.0,67.0,48741.0,2412.0,2.830512285232544,1718625021.0630312,6.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,451.0,36.0,67.0,48741.0,2412.0,2.8721187114715576,1718625021.1046376,7.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,158.0,67.0,67.0,48741.0,2412.0,2.907778739929199,1718625021.1402977,8.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,52.0,134.0,134.0,48741.0,2412.0,2.940211772918701,1718625021.1727307,9.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,34.0,201.0,201.0,48741.0,2412.0,2.9688560962677,1718625021.201375,10.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,25.0,268.0,268.0,48741.0,2412.0,2.9989662170410156,1718625021.2314851,11.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,16.0,402.0,402.0,48741.0,2412.0,3.021301031112671,1718625021.25382,12.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,10.0,603.0,603.0,48741.0,2412.0,3.053262948989868,1718625021.2857819,13.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,7.0,804.0,804.0,48741.0,2412.0,3.0985782146453857,1718625021.3310971,14.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,4.0,1206.0,1206.0,48741.0,2412.0,3.195469617843628,1718625021.4279885,15.0,uzk5hrb5,neat-sweep-2150
False,False,9,ex10,7,1.0,2412.0,2412.0,48741.0,2412.0,3.274549961090088,1718625021.5070689,16.0,uzk5hrb5,neat-sweep-2150
False,True,9,ex10,7,40898.0,2.0,67.0,48741.0,2412.0,1.680840253829956,1718625019.3822973,0.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,34561.0,3.0,67.0,48741.0,2412.0,1.9731545448303223,1718625019.6746116,1.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,26977.0,4.0,67.0,48741.0,2412.0,2.2311174869537354,1718625019.9325745,2.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,18733.0,6.0,67.0,48741.0,2412.0,2.4389710426330566,1718625020.140428,3.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,12065.0,9.0,67.0,48741.0,2412.0,2.551387310028076,1718625020.2528443,4.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,8499.0,12.0,67.0,48741.0,2412.0,2.6498172283172607,1718625020.3512743,5.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,4892.0,18.0,67.0,48741.0,2412.0,2.7236547470092773,1718625020.4251118,6.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,1721.0,36.0,67.0,48741.0,2412.0,2.7600314617156982,1718625020.4614885,7.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,606.0,67.0,67.0,48741.0,2412.0,2.808781623840332,1718625020.5102386,8.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,174.0,134.0,134.0,48741.0,2412.0,2.839857339859009,1718625020.5413144,9.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,80.0,201.0,201.0,48741.0,2412.0,2.8713600635528564,1718625020.572817,10.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,51.0,268.0,268.0,48741.0,2412.0,2.899806022644043,1718625020.601263,11.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,28.0,402.0,402.0,48741.0,2412.0,2.9271724224090576,1718625020.6286294,12.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,14.0,603.0,603.0,48741.0,2412.0,2.947072744369507,1718625020.6485298,13.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,9.0,804.0,804.0,48741.0,2412.0,2.971703052520752,1718625020.67316,14.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,4.0,1206.0,1206.0,48741.0,2412.0,2.999683141708374,1718625020.7011402,15.0,3oa91v0a,amber-sweep-2149
False,True,9,ex10,7,1.0,2412.0,2412.0,48741.0,2412.0,3.0307414531707764,1718625020.7321985,16.0,3oa91v0a,amber-sweep-2149
False,False,9,ex10,6,1167.0,19.0,127.0,48762.0,2413.0,1.1749708652496338,1718625014.4772968,0.0,bebdo12c,happy-sweep-2148
False,False,9,ex10,6,55.0,127.0,127.0,48762.0,2413.0,1.1988155841827393,1718625014.5011415,1.0,bebdo12c,happy-sweep-2148
False,False,9,ex10,6,1.0,2413.0,2413.0,48762.0,2413.0,1.2234880924224854,1718625014.525814,2.0,bebdo12c,happy-sweep-2148
False,True,9,ex10,6,4415.0,19.0,127.0,48762.0,2413.0,1.1801269054412842,1718625013.871286,0.0,alwk0i66,pretty-sweep-2147
False,True,9,ex10,6,177.0,127.0,127.0,48762.0,2413.0,1.210352897644043,1718625013.901512,1.0,alwk0i66,pretty-sweep-2147
False,True,9,ex10,6,1.0,2413.0,2413.0,48762.0,2413.0,1.2403018474578857,1718625013.9314609,2.0,alwk0i66,pretty-sweep-2147
False,True,9,ex10,4,35346.0,3.0,23.0,48774.0,2415.0,1.3301634788513184,1718625004.3114305,0.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,23086.0,5.0,23.0,48774.0,2415.0,1.5110714435577393,1718625004.4923384,1.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,16578.0,7.0,23.0,48774.0,2415.0,1.6700313091278076,1718625004.6512983,2.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,6365.0,15.0,23.0,48774.0,2415.0,1.7414324283599854,1718625004.7226994,3.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,3791.0,21.0,23.0,48774.0,2415.0,1.7926719188690186,1718625004.773939,4.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,3319.0,23.0,23.0,48774.0,2415.0,1.8441622257232666,1718625004.8254292,5.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,1661.0,35.0,35.0,48774.0,2415.0,1.87589430809021,1718625004.8571613,6.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,515.0,69.0,69.0,48774.0,2415.0,1.9139404296875,1718625004.8952074,7.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,241.0,105.0,105.0,48774.0,2415.0,1.9450109004974365,1718625004.9262779,8.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,197.0,115.0,115.0,48774.0,2415.0,1.974928379058838,1718625004.9561954,9.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,105.0,161.0,161.0,48774.0,2415.0,2.0019829273223877,1718625004.98325,10.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,33.0,345.0,345.0,48774.0,2415.0,2.025969982147217,1718625005.007237,11.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,15.0,483.0,483.0,48774.0,2415.0,2.047757387161255,1718625005.0290244,12.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,9.0,805.0,805.0,48774.0,2415.0,2.076349973678589,1718625005.057617,13.0,ok3b4mys,fanciful-sweep-2143
False,True,9,ex10,4,1.0,2415.0,2415.0,48774.0,2415.0,2.108947515487671,1718625005.0902145,14.0,ok3b4mys,fanciful-sweep-2143
False,False,9,ex10,5,26393.0,2.0,71.0,48777.0,2414.0,1.644043207168579,1718625009.4352973,0.0,mfqt7nzq,efficient-sweep-2146
False,False,9,ex10,5,1454.0,17.0,71.0,48777.0,2414.0,1.7001700401306152,1718625009.491424,1.0,mfqt7nzq,efficient-sweep-2146
False,False,9,ex10,5,487.0,34.0,71.0,48777.0,2414.0,1.724412202835083,1718625009.5156662,2.0,mfqt7nzq,efficient-sweep-2146
False,False,9,ex10,5,130.0,71.0,71.0,48777.0,2414.0,1.7515013217926025,1718625009.5427554,3.0,mfqt7nzq,efficient-sweep-2146
False,False,9,ex10,5,49.0,142.0,142.0,48777.0,2414.0,1.7859561443328857,1718625009.5772102,4.0,mfqt7nzq,efficient-sweep-2146
False,False,9,ex10,5,4.0,1207.0,1207.0,48777.0,2414.0,1.8116114139556885,1718625009.6028655,5.0,mfqt7nzq,efficient-sweep-2146
False,False,9,ex10,5,1.0,2414.0,2414.0,48777.0,2414.0,1.8372597694396973,1718625009.6285138,6.0,mfqt7nzq,efficient-sweep-2146
False,True,9,ex10,3,40908.0,2.0,151.0,48783.0,2416.0,1.5203557014465332,1718625003.8728566,0.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,3,27146.0,4.0,151.0,48783.0,2416.0,1.7429475784301758,1718625004.0954485,1.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,3,13815.0,8.0,151.0,48783.0,2416.0,1.8687615394592285,1718625004.2212625,2.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,3,5689.0,16.0,151.0,48783.0,2416.0,1.9297678470611572,1718625004.2822688,3.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,3,132.0,151.0,151.0,48783.0,2416.0,1.9589295387268066,1718625004.3114305,4.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,3,38.0,302.0,302.0,48783.0,2416.0,1.9829840660095215,1718625004.335485,5.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,3,14.0,604.0,604.0,48783.0,2416.0,2.0032033920288086,1718625004.3557043,6.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,3,4.0,1208.0,1208.0,48783.0,2416.0,2.0298244953155518,1718625004.3823254,7.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,3,1.0,2416.0,2416.0,48783.0,2416.0,2.0588979721069336,1718625004.411399,8.0,yqnsl0wj,autumn-sweep-2141
False,True,9,ex10,5,41435.0,2.0,71.0,48777.0,2414.0,1.6888206005096436,1718625009.2025025,0.0,6dblo5ch,neat-sweep-2145
False,True,9,ex10,5,5406.0,17.0,71.0,48777.0,2414.0,1.7433457374572754,1718625009.2570276,1.0,6dblo5ch,neat-sweep-2145
False,True,9,ex10,5,1805.0,34.0,71.0,48777.0,2414.0,1.7717010974884033,1718625009.285383,2.0,6dblo5ch,neat-sweep-2145
False,True,9,ex10,5,488.0,71.0,71.0,48777.0,2414.0,1.8067758083343506,1718625009.3204577,3.0,6dblo5ch,neat-sweep-2145
False,True,9,ex10,5,139.0,142.0,142.0,48777.0,2414.0,1.836799144744873,1718625009.350481,4.0,6dblo5ch,neat-sweep-2145
False,True,9,ex10,5,4.0,1207.0,1207.0,48777.0,2414.0,1.8625907897949219,1718625009.3762727,5.0,6dblo5ch,neat-sweep-2145
False,True,9,ex10,5,1.0,2414.0,2414.0,48777.0,2414.0,1.8887650966644287,1718625009.402447,6.0,6dblo5ch,neat-sweep-2145
False,False,9,ex10,3,26394.0,2.0,151.0,48783.0,2416.0,1.7387957572937012,1718625007.9612818,0.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,3,9288.0,4.0,151.0,48783.0,2416.0,1.9559288024902344,1718625008.1784148,1.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,3,3503.0,8.0,151.0,48783.0,2416.0,2.089909791946411,1718625008.3123958,2.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,3,1385.0,16.0,151.0,48783.0,2416.0,2.1588518619537354,1718625008.381338,3.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,3,46.0,151.0,151.0,48783.0,2416.0,2.183156967163086,1718625008.405643,4.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,3,22.0,302.0,302.0,48783.0,2416.0,2.208860158920288,1718625008.4313462,5.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,3,10.0,604.0,604.0,48783.0,2416.0,2.2290382385253906,1718625008.4515243,6.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,3,4.0,1208.0,1208.0,48783.0,2416.0,2.260251998901367,1718625008.482738,7.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,3,1.0,2416.0,2416.0,48783.0,2416.0,2.2997214794158936,1718625008.5222075,8.0,0bbogybo,spring-sweep-2142
False,False,9,ex10,4,14462.0,3.0,23.0,48774.0,2415.0,1.4517788887023926,1718625008.405643,0.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,6718.0,5.0,23.0,48774.0,2415.0,1.6584582328796387,1718625008.6123223,1.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,4146.0,7.0,23.0,48774.0,2415.0,1.808368444442749,1718625008.7622325,2.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,1483.0,15.0,23.0,48774.0,2415.0,1.877408504486084,1718625008.8312726,3.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,1053.0,21.0,23.0,48774.0,2415.0,1.9288723468780518,1718625008.8827364,4.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,879.0,23.0,23.0,48774.0,2415.0,1.9671978950500488,1718625008.921062,5.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,461.0,35.0,35.0,48774.0,2415.0,1.998666524887085,1718625008.9525306,6.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,147.0,69.0,69.0,48774.0,2415.0,2.027517080307007,1718625008.9813812,7.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,79.0,105.0,105.0,48774.0,2415.0,2.049713611602783,1718625009.0035777,8.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,61.0,115.0,115.0,48774.0,2415.0,2.077648878097534,1718625009.031513,9.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,43.0,161.0,161.0,48774.0,2415.0,2.098845958709717,1718625009.05271,10.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,19.0,345.0,345.0,48774.0,2415.0,2.1214680671691895,1718625009.0753322,11.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,13.0,483.0,483.0,48774.0,2415.0,2.1373226642608643,1718625009.0911868,12.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,7.0,805.0,805.0,48774.0,2415.0,2.160693883895874,1718625009.114558,13.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,4,1.0,2415.0,2415.0,48774.0,2415.0,2.1884520053863525,1718625009.142316,14.0,c4wlc5oo,lunar-sweep-2144
False,False,9,ex10,2,1.0,2417.0,2417.0,48792.0,2417.0,1.8783924579620361,1718624992.3556836,0.0,9y9xa66m,logical-sweep-2140
False,True,9,ex10,2,1.0,2417.0,2417.0,48792.0,2417.0,1.7442731857299805,1718624991.4460533,0.0,2zxa3zd9,apricot-sweep-2139
False,True,9,ex10,1,40833.0,2.0,31.0,48795.0,2418.0,2.3650307655334473,1718624990.1415198,0.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,34465.0,3.0,31.0,48795.0,2418.0,2.894134044647217,1718624990.670623,1.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,18550.0,6.0,31.0,48795.0,2418.0,3.2924258708953857,1718624991.068915,2.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,7484.0,13.0,31.0,48795.0,2418.0,3.5241262912750244,1718624991.3006153,3.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,2605.0,26.0,31.0,48795.0,2418.0,3.630584716796875,1718624991.4070737,4.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,2132.0,31.0,31.0,48795.0,2418.0,3.7497034072875977,1718624991.5261924,5.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,1468.0,39.0,39.0,48795.0,2418.0,3.8279459476470947,1718624991.604435,6.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,679.0,62.0,62.0,48795.0,2418.0,3.9449424743652344,1718624991.7214315,7.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,429.0,78.0,78.0,48795.0,2418.0,4.029455661773682,1718624991.8059447,8.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,328.0,93.0,93.0,48795.0,2418.0,4.095121622085571,1718624991.8716106,9.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,97.0,186.0,186.0,48795.0,2418.0,4.146553039550781,1718624991.923042,10.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,28.0,403.0,403.0,48795.0,2418.0,4.19206428527832,1718624991.9685533,11.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,9.0,806.0,806.0,48795.0,2418.0,4.230811834335327,1718624992.0073009,12.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,4.0,1209.0,1209.0,48795.0,2418.0,4.274217367172241,1718624992.0507064,13.0,pep9zs9e,atomic-sweep-2137
False,True,9,ex10,1,1.0,2418.0,2418.0,48795.0,2418.0,4.316375255584717,1718624992.0928643,14.0,pep9zs9e,atomic-sweep-2137
False,False,9,ex10,1,26403.0,2.0,31.0,48795.0,2418.0,2.1788952350616455,1718624990.2792313,0.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,14471.0,3.0,31.0,48795.0,2418.0,2.8448522090911865,1718624990.9451883,1.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,5076.0,6.0,31.0,48795.0,2418.0,3.2218453884124756,1718624991.3221815,2.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,1984.0,13.0,31.0,48795.0,2418.0,3.5000503063201904,1718624991.6003864,3.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,759.0,26.0,31.0,48795.0,2418.0,3.628596067428589,1718624991.7289321,4.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,522.0,31.0,31.0,48795.0,2418.0,3.7307934761047363,1718624991.8311296,5.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,364.0,39.0,39.0,48795.0,2418.0,3.7907400131225586,1718624991.891076,6.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,171.0,62.0,62.0,48795.0,2418.0,3.8610785007476807,1718624991.9614146,7.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,123.0,78.0,78.0,48795.0,2418.0,3.911039113998413,1718624992.0113752,8.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,100.0,93.0,93.0,48795.0,2418.0,3.950917959213257,1718624992.051254,9.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,37.0,186.0,186.0,48795.0,2418.0,3.985929012298584,1718624992.086265,10.0,7jbkjpcb,fresh-sweep-2138
False,False,9,ex10,1,16.0,403.0,403.0,48795.0,2418.0,4.014785051345825,1718624992.1151211,11.0,7jbkjpcb,fresh-sweep-2138
